start;end;path;frequency
click;costs;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;subjects;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
bullitt;chicago_tribune;[moviestaractor,agentcollaborateswithagent,personwrittenaboutinpublication];6
click;churches;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;interference;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
the_age_of_innocence;martin_scorsese;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];6
hurt_locker;hurt_locker;[moviedirectedbydirector,directordirectedmovie];6
click;houses;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;yahoo;[createdbyagent,agentcompeteswithagent,agentcompeteswithagent];6
cinderella_man;cinderella_man;[moviedirectedbydirector,directordirectedmovie];6
ghost_protocol;brad_bird;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];6
click;seals;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
network;network;[moviedirectedbydirector,directordirectedmovie];6
the_swarm;frank_schatzing;[createdbyagent];6
auntie_mame;auntie_mame;[moviestaractor,actorstarredinmovie];6
click;insects;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;workforce;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;east_timorese_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
collateral;collateral;[moviedirectedbydirector,directordirectedmovie];6
liar_liar;liar_liar;[moviestaractor,actorstarredinmovie];6
click;n29_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
gorky_park;martin_cruz_smith;[createdbyagent];6
suspiria;dario_argento;[moviedirectedbydirector];6
bullitt;high_school;[moviestaractor,agentcollaborateswithagent,persongraduatedschool];6
bullitt;pete_townsend;[moviestaractor,agentcollaborateswithagent,agentcollaborateswithagent];6
bullitt;colorado_college;[moviestaractor,agentcollaborateswithagent,persongraduatedfromuniversity];6
click;nations;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
devil_wears_prada;state_university;[moviestaractor,hasspouse,personattendsschool];6
boyz_n_the_hood;boyz_n_the_hood;[moviedirectedbydirector,directordirectedmovie];6
click;contractors;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;concepts;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
the_queen;helen_mirren;[moviestaractor,actorstarredinmovie,moviestaractor];6
rashomon;akutagawa_ryunosuke;[createdbyagent];6
click;several_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
eraserhead;blue_velvet;[moviedirectedbydirector,directordirectedmovie];6
devil_wears_prada;york;[moviestaractor,hasspouse,personborninlocation];6
american_psycho;mary_harron;[moviedirectedbydirector];6
broken_arrow;graham_yost;[moviedirectedbydirector];6
the_blair_witch_project;the_blair_witch_project;[moviedirectedbydirector,directordirectedmovie];6
click;kids;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
bullitt;state_university;[moviestaractor,agentcollaborateswithagent,personattendsschool];6
darjeeling_limited;rushmore;[moviedirectedbydirector,directordirectedmovie];6
click;residents;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
juno;ellen_page;[moviestaractor];6
devil_wears_prada;vida_guerra;[moviestaractor,hasspouse,hasspouse];6
beowulf;beowulf;[moviedirectedbydirector,directordirectedmovie];6
click;more_civilians;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
broken_flowers;jim_jarmusch;[moviedirectedbydirector];6
bullitt;hank_williams;[moviestaractor,agentcollaborateswithagent,agentcollaborateswithagent];6
sideways;alexander_payne;[moviedirectedbydirector];6
bourne_identity;bourne_identity;[moviedirectedbydirector,directordirectedmovie];6
click;n500_000_children;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;end;[createdbyagent,agentcompeteswithagent,agentcompeteswithagent];6
click;blogs;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;humans;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
devil_wears_prada;boston;[moviestaractor,hasspouse,hasspouse];6
bullitt;business_school;[moviestaractor,agentcollaborateswithagent,persongraduatedschool];6
double_jeopardy;ashley_judd;[moviestaractor];6
doctor_zhivago;doctor_zhivago;[moviedirectedbydirector,directordirectedmovie];6
seven_brides_for_seven_brothers;seven_brides_for_seven_brothers;[moviedirectedbydirector,directordirectedmovie];6
click;n25_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
half_nelson;ryan_gosling;[moviedirectedbydirector,directordirectedmovie,moviestaractor];6
devil_wears_prada;kate_moss;[moviestaractor,hasspouse,hasspouse];6
the_nightmare_before_christmas;chris_nolan;[moviedirectedbydirector,actorstarredinmovie,moviedirectedbydirector];6
click;nature;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
hamlet;hamlet;[moviestaractor,actorstarredinmovie];6
hellboy;hellboy;[moviestaractor,actorstarredinmovie];6
chariots_of_fire;hugh_hudson;[moviedirectedbydirector];6
devil_wears_prada;robert;[moviestaractor,hasspouse,hasspouse];6
the_changeling;the_changeling;[moviedirectedbydirector,directordirectedmovie];6
traffic;soderbergh;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];6
die_hard;godzilla;[inverseofmoviessuchasmovies,moviessuchasmovies];6
click;famous_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
blackboard_jungle;blackboard_jungle;[moviedirectedbydirector,directordirectedmovie];6
the_nightmare_before_christmas;michael_keaton;[moviedirectedbydirector,directordirectedmovie,moviestaractor];6
click;passenger;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;_;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
charlie_and_the_chocolate_factory;ed_wood;[moviedirectedbydirector,directordirectedmovie];6
click;million_tibetans;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
earthquake;earthquake;[moviedirectedbydirector,directordirectedmovie];6
devil_wears_prada;bono;[moviestaractor,hasspouse,hasspouse];6
devil_wears_prada;meryl_streep;[moviestaractor];6
click;one_woman;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
reds;reds;[moviedirectedbydirector,directordirectedmovie];6
click;real_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
die_hard;emma_heming;[moviestaractor,hasspouse];6
click;n13_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
bullitt;mit_;[moviestaractor,agentcollaborateswithagent,persongraduatedfromuniversity];6
liar_liar;jim_carrey;[moviestaractor];6
fight_club;chuck_palahniuk;[creativeworkcontributedtobyagent,agentcontributedtocreativework,creativeworkcontributedtobyagent];6
click;maintenance;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
bullitt;alabama;[moviestaractor,agentcollaborateswithagent,personmovedtostateorprovince];6
click;thousand_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;threats;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
baby_mama;michael_mccullers;[moviedirectedbydirector];6
producers;producers;[moviedirectedbydirector,directordirectedmovie];6
the_nightmare_before_christmas;sleepy_hollow;[moviedirectedbydirector,directordirectedmovie];6
patton;patton;[moviestaractor,actorstarredinmovie];6
hellboy;guillermo;[moviedirectedbydirector];6
covenant;man;[creativeworkcontributedtobyagent,agentparticipatedinevent,eventhasparticipantagent];6
beowulf;beowulf;[moviestaractor,actorstarredinmovie];6
bullitt;college;[moviestaractor,agentcollaborateswithagent,agentbelongstoorganization];6
liar_liar;jenny_mccarthy;[moviestaractor,hasspouse];6
bullitt;revelation;[moviestaractor,agentcollaborateswithagent,agentcontributedtocreativework];6
clerks;kevin_smith;[moviedirectedbydirector];6
charlie_and_the_chocolate_factory;heath_ledger;[moviedirectedbydirector,directordirectedmovie,moviestaractor];6
click;million_jews;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;organisations;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
on_golden_pond;morning_glory;[moviestaractor,actorstarredinmovie];6
die_hard;roland_emmerich;[inverseofmoviessuchasmovies,moviessuchasmovies,moviedirectedbydirector];6
bullitt;yale;[moviestaractor,agentcollaborateswithagent,persongraduatedschool];6
king_kong;peter_jackson;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];6
click;u_s__soldiers;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
juno;juno;[moviedirectedbydirector,directordirectedmovie];6
click;value;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
on_golden_pond;katharine_hepburn;[moviestaractor];6
fockers;fockers;[moviedirectedbydirector,directordirectedmovie];6
click;business_owners;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
charlie_and_the_chocolate_factory;tim_burton;[moviedirectedbydirector,directordirectedmovie,moviestaractor];6
boiler_room;boiler_room;[moviedirectedbydirector,directordirectedmovie];6
hellboy;hellboy;[moviedirectedbydirector,directordirectedmovie];6
click;influence;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;clients;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
boyz_n_the_hood;john_singleton;[moviedirectedbydirector,directordirectedmovie,creativeworkcontributedtobyagent];6
beowulf;ray_winstone;[moviedirectedbydirector,directordirectedmovie,moviestaractor];6
bullitt;portugal;[moviestaractor,agentcollaborateswithagent,personhascitizenship];6
bullitt;john_fogerty;[moviestaractor,agentcollaborateswithagent,agentcollaborateswithagent];6
click;n40_million_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
devil_wears_prada;world;[moviestaractor,hasspouse,agentcontrols];6
devil_wears_prada;milla_jovovich;[moviestaractor,hasspouse,hasspouse];6
miami_vice;miami_vice;[moviedirectedbydirector,directordirectedmovie];6
devil_wears_prada;clive_owen;[moviestaractor,hasspouse,hasspouse];6
click;farm_animals;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;individual;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
die_hard;demi;[moviestaractor,hasspouse];6
bullitt;yale;[moviestaractor,agentcollaborateswithagent,persongraduatedfromuniversity];6
click;discrimination;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;strokes;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
n12_angry_men;henry_fonda;[moviestaractor];6
click;husband;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
broadcast_news;broadcast_news;[moviedirectedbydirector,directordirectedmovie];6
charlie_and_the_chocolate_factory;michael_keaton;[moviedirectedbydirector,actorstarredinmovie,moviestaractor];6
click;care;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;illinois;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
animal_house;animal_house;[moviestaractor,actorstarredinmovie];6
blade;stephen_norrington;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];6
bed_of_roses;bed_of_roses;[moviedirectedbydirector,directordirectedmovie];6
bullitt;business_school;[moviestaractor,agentcollaborateswithagent,personattendsschool];6
bullitt;indiana_university;[moviestaractor,agentcollaborateswithagent,personattendsschool];6
click;means;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
devil_wears_prada;dan_futterman;[moviestaractor,hasspouse,hasspouse];6
click;show;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
close_encounters;jurassic_park;[moviedirectedbydirector,directordirectedmovie];6
the_pursuit_of_happyness;the_pursuit_of_happyness;[moviestaractor,actorstarredinmovie];6
to_kill_a_mockingbird;robert_mulligan;[moviedirectedbydirector];6
seven;david_fincher;[moviedirectedbydirector];6
hamlet;kenneth_branagh;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];6
click;paper;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
devil_wears_prada;anne_hathaway;[moviestaractor,hasspouse,hasspouse];6
click;mistakes;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
the_nightmare_before_christmas;corpse_bride;[moviedirectedbydirector,directordirectedmovie];6
fatal_attraction;glenn_close;[moviestaractor,inverseofactorsuchasactor,actorsuchasactor];6
goldfinger;sean_connery;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];6
bullitt;water;[moviestaractor,agentcollaborateswithagent,agentcollaborateswithagent];6
poltergeist;poltergeist;[moviedirectedbydirector,directordirectedmovie];6
click;impact;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
exorcist;william_friedkin;[moviedirectedbydirector];6
ghost;college;[moviestaractor,hasspouse,persongraduatedschool];6
goldfinger;goldfinger;[moviestaractor,actorstarredinmovie];6
click;general;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
die_hard;action_movies;[inverseofmoviessuchasmovies];6
click;account;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;million_iraqi_children;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
jedi;jedi;[moviedirectedbydirector,directordirectedmovie];6
click;taxpayers;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;africa;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;christians;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;vision;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
mrs__miniver;greer_garson;[moviestaractor];6
wall_street;falling_down;[moviestaractor,actorstarredinmovie];6
ring;page;[createdbyagent,agentcreated,createdbyagent];6
spider_man_3;evil_dead_ii;[moviedirectedbydirector,directordirectedmovie];6
black_dynamite;scott_sanders;[moviedirectedbydirector];6
buddy_holly_story;gary_busey;[moviestaractor];6
giant;giant;[createdbyagent,agentcreated];6
bullitt;peter;[moviestaractor,agentcollaborateswithagent,personhasparent];6
devil_wears_prada;robert_deniro;[moviestaractor,inverseofactorsuchasactor,actorsuchasactor];6
wall_street;oliver_stone;[moviestaractor];6
click;divisions;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
bullitt;billy;[moviestaractor,agentcollaborateswithagent,hassibling];6
brick;brick;[moviedirectedbydirector,directordirectedmovie];6
the_lion_king;timon___pumbaa;[moviedirectedbydirector,directordirectedmovie,moviethatgeneratestelevisionshow];6
kundun;robert_de_niro;[moviedirectedbydirector,directordirectedmovie,creativeworkcontributedtobyagent];6
click;course;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
the_lion_king;roger_allers;[moviethatgeneratestelevisionshow,televisionshowisbasedonmovie,moviedirectedbydirector];6
click;infrastructure;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
bicentennial_man;nicholas_kazan;[moviedirectedbydirector];6
capote;bennett_miller;[moviedirectedbydirector];6
bullitt;united_states_naval_academy;[moviestaractor,agentcollaborateswithagent,persongraduatedfromuniversity];6
serenity;joss_whedon;[moviedirectedbydirector,directordirectedmovie,creativeworkcontributedtobyagent];6
bullitt;oxford;[moviestaractor,agentcollaborateswithagent,personattendsschool];6
high_school_musical;ashley_tisdale;[moviestaractor];6
robin;chris_o_donnell;[moviestaractor];6
all_the_president_s_men;alan_j__pakula;[moviedirectedbydirector];6
click;indigenous_peoples;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
charlie_and_the_chocolate_factory;johnny_depp;[moviedirectedbydirector,directordirectedmovie,moviestaractor];6
deliverance;john_boorman;[moviedirectedbydirector];6
click;england;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
the_nightmare_before_christmas;adam_west;[moviedirectedbydirector,actorstarredinmovie,moviestaractor];6
click;europeans;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
metropolis;metropolis;[moviedirectedbydirector,directordirectedmovie];6
the_lion_king;roger_allers;[moviedirectedbydirector];6
couples_retreat;peter_billingsley;[moviedirectedbydirector];6
click;n40_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;land;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;tree;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
kundun;bringing_out_the_dead;[moviedirectedbydirector,directordirectedmovie];6
american_psycho;american_psycho;[moviedirectedbydirector,directordirectedmovie];6
click;effects;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
dick_tracy;ralph_byrd;[moviedirectedbydirector];6
the_commitments;roddy_doyle;[createdbyagent];6
rocky;rocky;[creativeworkcontributedtobyagent,agentcontributedtocreativework];6
click;new;[createdbyagent,agentcollaborateswithagent,locationcontainslocation];6
click;billion_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
juno;ellen_page;[creativeworkcontributedtobyagent,agentcontributedtocreativework,moviestaractor];6
click;spouses;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
thriller_movies;thriller_movies;[moviessuchasmovies,inverseofmoviessuchasmovies];6
click;wild_animals;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
the_sixth_sense;the_sixth_sense;[moviestaractor,actorstarredinmovie];6
click;film;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
devil_wears_prada;sex;[moviestaractor,hasspouse,hasspouse];6
click;shark;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;york;[createdbyagent,controlledbyagent,locatedat];6
transporter_3;transporter_3;[moviedirectedbydirector,directordirectedmovie];6
blind_date;dale_launer;[moviedirectedbydirector];6
dark_divine;dark_divine;[creativeworkcontributedtobyagent,agentcontributedtocreativework];6
click;young_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
butch_cassidy_and_the_sundance_kid;butch_cassidy_and_the_sundance_kid;[moviestaractor,actorstarredinmovie];6
click;rate;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
mall_cop;steve_carr;[moviedirectedbydirector];6
devil_wears_prada;wesley;[moviestaractor,hasspouse,hasspouse];6
tarzan;edgar_rice_burroughs;[moviestaractor,actorstarredinmovie,creativeworkcontributedtobyagent];6
rocky;sylvester_stallone;[moviedirectedbydirector];6
bullitt;oxford;[moviestaractor,agentcollaborateswithagent,persongraduatedschool];6
click;arrests;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
the_third_man;orson_welles;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];6
showboat;vegas;[subpartof,cityattractions,stadiumlocatedincity];6
devil_wears_prada;megan_fox;[moviestaractor,hasspouse,hasspouse];6
click;burns;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
ballad_of_ricky_bobby;ballad_of_ricky_bobby;[moviedirectedbydirector,directordirectedmovie];6
click;businesses;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
bullitt;rael;[moviestaractor,agentcollaborateswithagent,hassibling];6
patriot;mel_gibson;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];6
click;porpoises;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
easy_rider;easy_rider;[moviestaractor,actorstarredinmovie];6
rocky;rocky;[moviestaractor,actorstarredinmovie];6
click;n14_000_women;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
the_unbearable_lightness_of_being;philip_kaufman;[moviedirectedbydirector];6
cast_away;tom_hanks;[moviestaractor,husbandof,hashusband];6
click;golf;[createdbyagent,controlledbyagent,inverseofsportfansincountry];6
ghajini;ghajini;[moviedirectedbydirector,directordirectedmovie];6
click;layoffs;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
mean_girls;mark_waters;[moviedirectedbydirector];6
charlie_and_the_chocolate_factory;michelle_pfeiffer;[moviedirectedbydirector,directordirectedmovie,moviestaractor];6
patriot;oksana_grigorieva;[creativeworkcontributedtobyagent,hasspouse];6
the_nightmare_before_christmas;helena_bonham_carter;[moviedirectedbydirector,hasspouse];6
bad_boys;bad_boys;[moviestaractor,actorstarredinmovie];6
true_lies;jamie_lee_curtis;[moviestaractor,actorstarredinmovie,moviestaractor];6
charlie_and_the_chocolate_factory;christian_bale;[moviedirectedbydirector,actorstarredinmovie,moviestaractor];6
devil_wears_prada;gloria_estefan;[moviestaractor,hasspouse,hasspouse];6
click;responses;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
half_nelson;ryan_gosling;[moviestaractor];6
click;weapons;[createdbyagent,controlledbyagent,inverseofweaponmadeincountry];6
oldboy;park_chan_wook;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];6
rushmore;wes_anderson;[moviedirectedbydirector];6
little_miss_sunshine;alan_arkin;[moviestaractor];6
bullitt;kate_moss;[moviestaractor,agentcollaborateswithagent,agentcollaborateswithagent];6
click;million_iraqis;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;number;[createdbyagent,agentcollaborateswithagent,agentcontrols];6
bad_santa;bad_santa;[moviedirectedbydirector,directordirectedmovie];6
click;india;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
goldfinger;roger_moore;[moviestaractor,actorstarredinmovie,moviestaractor];6
the_nightmare_before_christmas;alice_in_wonderland;[moviedirectedbydirector,directordirectedmovie];6
mrs__miniver;mrs__miniver;[moviestaractor,actorstarredinmovie];6
bullitt;wesleyan_university;[moviestaractor,agentcollaborateswithagent,personattendsschool];6
bullitt;world;[moviestaractor,agentcollaborateswithagent,agentbelongstoorganization];6
click;two_women;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
devil_wears_prada;christie_brinkley;[moviestaractor,hasspouse,hasspouse];6
click;n150_000_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
marathon_man;marathon_man;[creativeworkcontributedtobyagent,agentcontributedtocreativework];6
click;matter;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
oldboy;chan_wook_park;[moviedirectedbydirector];6
pleasantville;pleasantville;[moviedirectedbydirector,directordirectedmovie];6
click;payments;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;coral_reefs;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;crash;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
charlie_and_the_chocolate_factory;chris_nolan;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];6
bourne_ultimatum;paul_greengrass;[moviedirectedbydirector];6
billy_liar;billy_liar;[createdbyagent,agentcreated];6
close_encounters;thriller_movies;[moviedirectedbydirector,agentcontributedtocreativework,inverseofmoviessuchasmovies];6
click;presentation;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];6
endhiran;shankar;[moviedirectedbydirector];6
click;minors;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
ghost;demi_moore;[moviestaractor,hasfamilymember,hasfamilymember];6
it_happened_one_night;claudette_colbert;[moviestaractor];6
click;american_citizens;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
close_encounters;spielberg;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];6
click;timorese_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
king_kong;fay_wray;[moviedirectedbydirector,directordirectedmovie,moviestaractor];6
click;american_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;mammals;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
bullitt;simon_and_garfunkle;[moviestaractor,agentcollaborateswithagent,agentcollaborateswithagent];6
devil_wears_prada;robin_williams;[moviestaractor,hasspouse,hasspouse];6
click;games;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;wolves;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;member;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
patriot;mel_gibson;[creativeworkcontributedtobyagent,agentcontributedtocreativework,moviestaractor];6
click;politicians;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
syriana;stephen_gaghan;[moviedirectedbydirector];6
lost_boys;lost_boys;[moviedirectedbydirector,directordirectedmovie];6
rocky;john_g__avildsen;[moviedirectedbydirector];6
click;figures;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
bullitt;bullitt;[moviedirectedbydirector,directordirectedmovie];6
bad_santa;terry_zwigoff;[moviedirectedbydirector];6
click;series;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
ring;home;[createdbyagent,agentcreated,createdbyagent];6
fatal_attraction;dustin_hoffman;[moviestaractor,inverseofactorsuchasactor,actorsuchasactor];6
devil_wears_prada;cameron_diaz;[moviestaractor,hasspouse,hasspouse];6
manchurian_candidate;john_frankenheimer;[moviedirectedbydirector];6
click;ancestors;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
the_queen;stephen_frears;[moviestaractor,actorstarredinmovie,moviestaractor];6
wall_street;oliver_stone;[moviestaractor,agentcontributedtocreativework,creativeworkcontributedtobyagent];6
boyz_n_the_hood;john_singleton;[creativeworkcontributedtobyagent];6
bullitt;peter_o_toole;[moviestaractor,agentcollaborateswithagent,agentcollaborateswithagent];6
rocky;john_g__avildsen;[creativeworkcontributedtobyagent];6
barton_fink;michael_lerner;[creativeworkcontributedtobyagent];6
click;hockey;[createdbyagent,controlledbyagent,inverseofsportfansincountry];6
the_piano;the_piano;[moviestaractor,actorstarredinmovie];6
click;practice;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
devil_wears_prada;dustin_hoffman;[moviestaractor,inverseofactorsuchasactor,actorsuchasactor];6
click;infection;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;search;[createdbyagent,agentcollaborateswithagent,agentcompeteswithagent];6
click;two_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
ghost;willis;[moviestaractor,hasspouse];6
roman_holiday;audrey_hepburn;[moviestaractor];6
third_man;orson_welles;[moviestaractor,actorstarredinmovie,moviestaractor];6
devil_wears_prada;christopher_walken;[moviestaractor,hasspouse,hasspouse];6
click;questions;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;n19_people;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;afghan_civilians;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;one_million_iraqis;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;football;[createdbyagent,controlledbyagent,inverseofsportfansincountry];6
ghost;center;[moviestaractor,wifeof,athleteflyouttosportsteamposition];6
devil_wears_prada;ryan_seacrest;[moviestaractor,hasspouse,hasspouse];6
click;n200_000_east_timorese;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
ghost;kutcher;[moviestaractor,hasspouse];6
bee_season;naomi_foner;[moviedirectedbydirector];6
die_hard;armageddon;[moviestaractor,actorstarredinmovie];6
click;canada;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
patriot;the_patriot;[moviestaractor,actorstarredinmovie];6
bullitt;mother;[moviestaractor,agentcollaborateswithagent,personhasmother];6
bullitt;barbara_streisand;[moviestaractor,agentcollaborateswithagent,agentcollaborateswithagent];6
bride_of_chucky;don_mancini;[moviedirectedbydirector];6
dark_divine;bree_despain;[creativeworkcontributedtobyagent];6
click;males;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;soldiers;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
kundun;leonardo_dicaprio;[moviedirectedbydirector,directordirectedmovie,moviestaractor];6
deliverance;deliverance;[moviedirectedbydirector,directordirectedmovie];6
click;polar_bears;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
click;christian001;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
showboat;las_vegas;[subpartof,citycontainsbuilding,atlocation];6
fatal_attraction;sigourney_weaver;[moviestaractor,inverseofactorsuchasactor,actorsuchasactor];6
payback;mel_gibson;[moviestaractor,directordirectedmovie,moviedirectedbydirector];6
bullitt;albert_einstein;[moviestaractor,agentcollaborateswithagent,agentcollaborateswithagent];6
the_nightmare_before_christmas;batman;[moviedirectedbydirector,directordirectedmovie];6
click;comments;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];6
