start;end;path;frequency
bordetella_pertussis;diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];54
bordetella_pertussis;aspergers;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
e_coli;cases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];54
bordetella_pertussis;disabilities;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
e_coli;typhoid_fever;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];54
e_coli;pneumonia;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];54
bordetella_pertussis;disorders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
bordetella_pertussis;hyperactivity_disorder;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
e_coli;urinary_tract_infections;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];54
bordetella_pertussis;animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];54
bordetella_pertussis;whooping_cough;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
e_coli;ground_beef;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriacancauseillnessfromfood];54
candida_albicans;pathogens;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];54
chlamydia;pathogens;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];54
bordetella_pertussis;tetanus;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
bordetella_pertussis;disorder;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
bordetella_pertussis;illness;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
bordetella_pertussis;flu;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
bordetella_pertussis;hepatitis_b;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
bordetella_pertussis;problems;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
e_coli;skin;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];54
e_coli;growth;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];54
bordetella_pertussis;spectrum_disorder;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
bordetella_pertussis;asthma;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];54
shigella;diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];52
shigella;diarrhea;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];52
escherichia_coli;rodents;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];50
escherichia_coli;coriander;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
candida;eggs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,inverseofagriculturalproductcomingfromvertebrate];50
escherichia_coli;cubes;[bacteriacancauseillnessfromfood,agriculturalproductincludingagriculturalproduct,agriculturalproductcutintogeometricshape];50
escherichia_coli;dysfunction;[bacteriacancauseillnessfromfood,fooddecreasestheriskofdisease,inverseofdiseasecausesphysiologicalcondition];50
escherichia_coli;pet;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];50
escherichia_coli;bay_leaves;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;companion_animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];50
escherichia_coli;predators;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];50
escherichia_coli;white_pepper;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;products;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductincludingagriculturalproduct];50
escherichia_coli;salt;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;chopped_onion;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;sides;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
side_effects;pain;[drughassideeffect,sideeffectcausedbydrug,drugpossiblytreatsphysiologicalcondition];50
candida;diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];50
campylobacter_jejuni;drink;[bacteriacancauseillnessfromfood,inverseofbakedgoodservedwithbeverage,bakedgoodservedwithbeverage];50
hepatitis_c;cancer;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffooddecreasestheriskofdisease,fooddecreasestheriskofdisease];50
escherichia_coli;chives;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;lemon_juice;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;sugar;[bacteriacancauseillnessfromfood,fooddecreasestheriskofdisease,inverseoffoodcancausedisease];50
escherichia_coli;red_pepper_flakes;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;lime_juice;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;family_pets;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];50
escherichia_coli;honey;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;domestic_pets;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];50
escherichia_coli;birds;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];50
escherichia_coli;honey;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;mammals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];50
escherichia_coli;spices;[bacteriacancauseillnessfromfood,agriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;wild_animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];50
escherichia_coli;chicken;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;diabetes;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
escherichia_coli;cloves;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;cayenne;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;powder;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;mint;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;tract_infections;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];50
escherichia_coli;rats;[bacteriacancauseillnessfromfood,fooddecreasestheriskofdisease,inverseofanimaldevelopdisease];50
candida;diet;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];50
hepatitis_c;search;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];50
escherichia_coli;domestic_animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];50
escherichia_coli;powder;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;children;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];50
candida;problems;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];50
candida;milk;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaleatfood];50
campylobacter_jejuni;milk;[bacteriacancauseillnessfromfood,inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct];50
escherichia_coli;children;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];50
candida;cancer;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
hepatitis_c;cats;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];50
escherichia_coli;sugar;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;birds;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];50
candida;stress;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];50
escherichia_coli;companion_animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];50
candida;diarrhea;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];50
escherichia_coli;cayenne;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;salmon;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
legionella_pneumophila;symptoms;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];50
candida;aspergers;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
escherichia_coli;squares;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcutintogeometricshape];50
escherichia_coli;small_animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];50
escherichia_coli;dill;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;tomato_sauce;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;basil_leaves;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;green_beans;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;basil_leaves;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;vegetables;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;red_pepper;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;carbon;[bacteriacancauseillnessfromfood,agriculturalproductcontainchemical,chemicaltypehaschemical];50
escherichia_coli;bacon;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;shrimp;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;wine_vinegar;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;mammals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];50
escherichia_coli;seasonings;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
campylobacter_jejuni;water;[bacteriacancauseillnessfromfood,inverseofbakedgoodservedwithbeverage,bakedgoodservedwithbeverage];50
escherichia_coli;mustard;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;greens;[bacteriacancauseillnessfromfood,inverseofanimaleatvegetable,animaleatvegetable];50
escherichia_coli;vegetables;[bacteriacancauseillnessfromfood,inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct];50
escherichia_coli;spinach;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;pasta;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
candida;pneumonia;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];50
escherichia_coli;lime;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;tomatoes;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;domestic_animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];50
escherichia_coli;eggs;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
candida;condition;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];50
escherichia_coli;fresh_basil;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;cayenne;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;mice;[bacteriacancauseillnessfromfood,fooddecreasestheriskofdisease,inverseofanimaldevelopdisease];50
escherichia_coli;kids;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];50
escherichia_coli;oil;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
hepatitis_c;disorders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];50
escherichia_coli;kids;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];50
escherichia_coli;vegetables;[bacteriacancauseillnessfromfood,agriculturalproductcutintogeometricshape,inverseofagriculturalproductcutintogeometricshape];50
escherichia_coli;defects;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
escherichia_coli;beans;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;green_onions;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;chicken;[bacteriacancauseillnessfromfood,agriculturalproductincludingagriculturalproduct,inverseofanimaleatfood];50
escherichia_coli;egg;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;mammals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];50
escherichia_coli;cinnamon;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;sliced_onion;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
hepatitis_c;cats;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];50
escherichia_coli;olives;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;white_pepper;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
hepatitis_c;conditions;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];50
candida;dyslexia;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
escherichia_coli;cilantro;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;companion_animals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];50
escherichia_coli;cayenne;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;predators;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];50
escherichia_coli;chilli;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;lime;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;spinach;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
candida;asd;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
hepatitis_c;syndrome;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];50
escherichia_coli;yogurt;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;rosemary;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;kids;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];50
escherichia_coli;mustard;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;children;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];50
escherichia_coli;creatures;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];50
escherichia_coli;beets;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
campylobacter_jejuni;animals;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animalpreyson];50
escherichia_coli;diarrhea;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
escherichia_coli;acute_pyelonephritis;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];50
escherichia_coli;tetanus;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
escherichia_coli;shallots;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;ginger;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;nutmeg;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;predators;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];50
escherichia_coli;chili;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;salt;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;red_peppers;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
mycoplasma;pathogens;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];50
candida;fungemia;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];50
escherichia_coli;lamb;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;parsley;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];50
candida;asperger__s_syndrome;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
campylobacter_jejuni;milk;[bacteriacancauseillnessfromfood,beveragecontainsprotein,inverseofbeveragecontainsprotein];50
escherichia_coli;yogurt;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;tomato;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;tomato;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;pet;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];50
escherichia_coli;vegetables;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];50
hepatitis_c;health_problems;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
escherichia_coli;red_pepper_flakes;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;eggplant;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;celery;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
hepatitis_c;pets;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,specializationof];50
escherichia_coli;house_pets;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];50
escherichia_coli;minced_garlic;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;breeds;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,isoneoccurrenceof];50
escherichia_coli;lemon;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];50
escherichia_coli;cream;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;wine_vinegar;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;shallot;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
candida;hyperactivity_disorder;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
candida;delays;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
escherichia_coli;mammals;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];50
escherichia_coli;parsley;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];50
hepatitis_c;dogs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];50
escherichia_coli;olive_oil;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];50
escherichia_coli;foods;[bacteriacancauseillnessfromfood,fooddecreasestheriskofdisease,inverseoffooddecreasestheriskofdisease];50
escherichia_coli;rabies;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
candida;health_problems;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];50
escherichia_coli;eggs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,inverseofagriculturalproductcomingfromvertebrate];50
