start;end;path;frequency
bark;predators;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofanimalsuchasinsect];12
bark;bugs;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,inverseofarthropodcalledarthropod];12
bark;trees;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,invertebratefeedonfood];12
bark;animals;[inverseofinvertebratefeedonfood,animalistypeofanimal,agentcompeteswithagent];12
bark;bugs;[inverseofinvertebratefeedonfood,agentcompeteswithagent,animalsuchasinsect];12
bark;flies;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,arthropodandotherarthropod];12
bark;roots;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,invertebratefeedonfood];12
soya_bean;cubes;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcutintogeometricshape];12
bean;salad;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];12
bark;leaves;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,animaleatfood];12
soya_bean;chicken;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,inverseofanimaleatvegetable];12
status;trout;[inverseoffishservedwithfood,inverseofanimalsuchasfish,animalsuchasfish];12
bark;lacewings;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalthatfeedoninsect];12
bark;caterpillars;[inverseofinvertebratefeedonfood,animaleatfood,inverseofanimaleatfood];12
lima_beans;salad;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofanimaleatvegetable];12
bark;animals;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,inverseofanimalsuchasinsect];12
bark;predators;[inverseofinvertebratefeedonfood,animalsuchasinsect,inverseofanimalsuchasinsect];12
bark;worms;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animalsuchasinvertebrate];12
bambara_groundnut;black_pepper;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];12
bark;larvae;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalsuchasinsect];12
bark;foliage;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,invertebratefeedonfood];12
bark;mice;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalpreyson];12
bark;animals001;[inverseofanimaleatfood,animalpreyson,inverseofanimalsuchasinvertebrate];12
bark;insects;[inverseofanimaleatfood,animalpredators,inverseofarthropodcalledarthropod];12
string_beans;vegetables;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];12
antioxidant;compounds;[fooddecreasestheriskofdisease,inverseoffooddecreasestheriskofdisease,agriculturalproductcontainchemical];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,inverseofanimalfeedoninsect];12
color_television;bedroom;[itemfoundinroom,roomcancontainitem,furniturefoundinroom];12
bark;roots;[inverseofinvertebratefeedonfood,animalpreyson,invertebratefeedonfood];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,arthropodandotherarthropod];12
bark;animals001;[inverseofanimaleatfood,animalthatfeedoninsect,inverseofanimalsuchasinvertebrate];12
lima_beans;tomatoes;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];12
string_beans;oil;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];12
bark;plants;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,invertebratefeedonfood];12
bark;beetles;[inverseofinvertebratefeedonfood,animalistypeofanimal,animaltypehasanimal];12
lima_beans;butter;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];12
bark;plants;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,inverseofagriculturalproducttoattractinsect];12
refried_beans;oil;[inverseofanimaleatfood,animaleatvegetable,inverseofagriculturalproductincludingagriculturalproduct];12
bark;wood;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,invertebratefeedonfood];12
bark;nectar;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,animaleatfood];12
bark;creatures;[inverseofanimaleatfood,animalpreyson,inverseofanimalsuchasinsect];12
bark;cockroaches;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalsuchasinsect];12
bark;animals;[inverseofinvertebratefeedonfood,animalpreyson,specializationof];12
bark;foliage;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,invertebratefeedonfood];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,animalsuchasinsect,inverseofanimalfeedoninsect];12
bark;plants;[inverseofanimaleatfood,animalistypeofanimal,inverseofagriculturalproducttoattractinsect];12
bark;larvae;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animalsuchasinvertebrate];12
bark;animals;[inverseofinvertebratefeedonfood,animaltypehasanimal,specializationof];12
bark;nymphs;[inverseofinvertebratefeedonfood,animaleatfood,inverseofinvertebratefeedonfood];12
lima_beans;salad;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];12
bark;pests;[inverseofinvertebratefeedonfood,animalpredators,inverseofarthropodandotherarthropod];12
bark;termites;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalpreyson];12
bark;beetles;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofanimalsuchasinsect];12
lima_beans;tomatoes;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];12
bark;pests;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,inverseofarthropodandotherarthropod];12
bark;leaves;[inverseofanimaleatfood,agentcompeteswithagent,invertebratefeedonfood];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,inverseofarthropodandotherarthropod];12
bark;organisms;[inverseofanimaleatfood,animalpreyson,inverseofanimalsuchasinvertebrate];12
bark;ants;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofarthropodandotherarthropod];12
bark;bugs;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalpredators];12
baked_beans;black_pepper;[inverseofanimaleatfood,animaleatvegetable,agriculturalproductcookedwithagriculturalproduct];12
bark;bugs;[inverseofinvertebratefeedonfood,animalpreyson,animalsuchasinsect];12
bark;grasshoppers;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalsuchasinsect];12
bark;plants;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,animaleatfood];12
bark;animals;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animalpredators];12
bark;pests;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,arthropodcalledarthropod];12
bark;dragonflies;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animaltypehasanimal];12
bark;larvae;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,inverseofanimalfeedoninsect];12
bark;worms;[inverseofinvertebratefeedonfood,animalistypeofanimal,animalpreyson];12
bark;beetles;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalistypeofanimal];12
color_television;bedroom;[itemfoundinroom,roomcancontainfurniture,itemfoundinroom];12
bark;bugs;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,inverseofarthropodcalledarthropod];12
bark;nymphs;[inverseofinvertebratefeedonfood,invertebratefeedonfood,inverseofinvertebratefeedonfood];12
bark;organisms;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,inverseofanimalfeedoninsect];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,inverseofanimalsuchasinsect];12
pea;cubes;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcutintogeometricshape];12
bark;creatures;[inverseofanimaleatfood,agentcompeteswithagent,inverseofanimalfeedoninsect];12
antioxidant;black_pepper;[fooddecreasestheriskofdisease,inverseoffooddecreasestheriskofdisease,agriculturalproductcookedwithagriculturalproduct];12
bean;blood_pressure;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,foodcancausedisease];12
bark;beetles;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,arthropodcalledarthropod];12
bark;mosquitoes;[inverseofinvertebratefeedonfood,animalistypeofanimal,animalsuchasinsect];12
bark;worms;[inverseofinvertebratefeedonfood,animalistypeofanimal,animaltypehasanimal];12
bean;blood_pressure;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,foodcancausedisease];12
bean;cubes;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcutintogeometricshape];12
bark;leaves;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,animaleatfood];12
bean;cubes;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcutintogeometricshape];12
bark;invertebrates;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,inverseofanimalsuchasinsect];12
string_beans;carrots;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];12
refried_beans;black_pepper;[inverseofanimaleatfood,animaleatvegetable,agriculturalproductcookedwithagriculturalproduct];12
string_beans;brown;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,thinghascolor];12
bark;flies;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofarthropodandotherarthropod];12
bark;thrips;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalthatfeedoninsect];12
bark;flies;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,inverseofanimalsuchasinvertebrate];12
bark;bugs;[inverseofinvertebratefeedonfood,animalpredators,inverseofanimalfeedoninsect];12
bark;pests;[inverseofanimaleatfood,animalpredators,inverseofarthropodandotherarthropod];12
lima_beans;bits;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcutintogeometricshape];12
bark;insects;[inverseofinvertebratefeedonfood,animalpredators,inverseofarthropodcalledarthropod];12
string_beans;salt;[agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];12
lima_beans;sugar;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];12
bark;nectar;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,invertebratefeedonfood];12
antioxidant;cancer;[fooddecreasestheriskofdisease,inverseofanimaldevelopdisease,animaldevelopdisease];12
bark;animals001;[inverseofanimaleatfood,inverseofarthropodandotherarthropod,inverseofanimalsuchasinvertebrate];12
bean;chicken;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,inverseofanimaleatvegetable];12
soya_bean;cubes;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcutintogeometricshape];12
bark;pests;[inverseofanimaleatfood,arthropodcalledarthropod,inverseofarthropodandotherarthropod];12
bark;snails;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalthatfeedoninsect];12
bark;mice;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animaltypehasanimal];12
soya_bean;blood_pressure;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,foodcancausedisease];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,inverseofarthropodandotherarthropod];12
bark;animals001;[inverseofanimaleatfood,inverseofanimalsuchasinvertebrate,inverseofanimalsuchasinvertebrate];12
bark;pests;[inverseofinvertebratefeedonfood,animaleatfood,agriculturalproducttoattractinsect];12
bark;cockroaches;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalthatfeedoninsect];12
soya_bean;chicken;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,inverseofanimaleatvegetable];12
bark;foliage;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,invertebratefeedonfood];12
string_beans;chicken;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,inverseofanimaleatvegetable];12
bark;fleas;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalthatfeedoninsect];12
bark;ants;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofanimalsuchasinsect];12
listing;coffee;[inverseoffishservedwithfood,fishservedwithfood,bakedgoodservedwithbeverage];12
bark;flies;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofanimalsuchasinvertebrate];12
bark;pests;[inverseofinvertebratefeedonfood,animaltypehasanimal,animalpredators];12
bark;bugs;[inverseofinvertebratefeedonfood,animaleatfood,inverseofinvertebratefeedonfood];12
bark;organisms;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalpredators];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,animaltypehasanimal,inverseofanimalsuchasinsect];12
string_beans;cubes;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcutintogeometricshape];12
bark;organisms;[inverseofinvertebratefeedonfood,agentcompeteswithagent,animalistypeofanimal];12
bark;creatures;[inverseofanimaleatfood,animaltypehasanimal,inverseofanimalfeedoninsect];12
bark;mosquitoes;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animalsuchasinsect];12
lima_beans;america;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcamefromcountry];12
bark;predators;[inverseofanimaleatfood,animalsuchasinsect,inverseofanimalfeedoninsect];12
bark;beetles;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalsuchasinvertebrate];12
soya_bean;salad;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];12
lima_beans;butter;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];12
bark;pests;[inverseofinvertebratefeedonfood,arthropodcalledarthropod,inverseofarthropodandotherarthropod];12
pea;blood_pressure;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,foodcancausedisease];12
bark;creatures;[inverseofanimaleatfood,animalsuchasinvertebrate,inverseofanimalsuchasinsect];12
bark;predators;[inverseofanimaleatfood,animalpreyson,inverseofanimalfeedoninsect];12
lima_beans;bits;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcutintogeometricshape];12
bark;creatures;[inverseofanimaleatfood,animalsuchasinsect,inverseofanimalfeedoninsect];12
baked_beans;oil;[inverseofanimaleatfood,animaleatvegetable,inverseofagriculturalproductincludingagriculturalproduct];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,animaltypehasanimal,arthropodandotherarthropod];12
pea;chicken;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,inverseofanimaleatvegetable];12
string_beans;olive_oil;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,arthropodandotherarthropod];12
bark;pests;[inverseofanimaleatfood,inverseofanimalsuchasinvertebrate,animalthatfeedoninsect];12
antioxidant;egg;[fooddecreasestheriskofdisease,inverseoffooddecreasestheriskofdisease,inverseofagriculturalproductcookedwithagricultureproduct];12
bark;organisms;[inverseofinvertebratefeedonfood,animalpreyson,inverseofanimalsuchasinsect];12
bark;home;[inverseofinvertebratefeedonfood,animalistypeofanimal,generalizationof];12
bark;beneficial_insects;[inverseofanimaleatfood,inverseofanimalsuchasinvertebrate,arthropodandotherarthropod];12
bark;pests;[inverseofanimaleatfood,agentcompeteswithagent,animalthatfeedoninsect];12
bark;wood;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,inverseofagriculturalproducttoattractinsect];12
bark;animals001;[inverseofanimaleatfood,animalsuchasinvertebrate,inverseofanimalsuchasinvertebrate];12
bark;wood;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,inverseofagriculturalproducttoattractinsect];12
bark;nectar;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,animaleatfood];12
pea;salad;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];12
bambara_groundnut;grains;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductincludingagriculturalproduct];12
lima_beans;antioxidants;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcontainchemical];12
bark;insects;[inverseofinvertebratefeedonfood,specializationof,generalizationof];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,animalpreyson,arthropodandotherarthropod];12
status;coffee;[inverseoffishservedwithfood,fishservedwithfood,bakedgoodservedwithbeverage];12
bark;spiders;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animaltypehasanimal];12
bark;wood;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,invertebratefeedonfood];12
bark;nectar;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animaleatfood];12
bean;chicken;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,inverseofanimaleatvegetable];12
string_beans;onion;[agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];12
bark;flies;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalsuchasinvertebrate];12
string_beans;blood_pressure;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,foodcancausedisease];12
bark;creatures;[inverseofanimaleatfood,arthropodandotherarthropod,inverseofanimalsuchasinsect];12
bark;larvae;[inverseofinvertebratefeedonfood,inverseofagriculturalproducttoattractinsect,inverseofinvertebratefeedonfood];12
soya_bean;salad;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];12
bark;pests;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,animalpredators];12
bark;organisms;[inverseofinvertebratefeedonfood,animaltypehasanimal,inverseofanimalsuchasinvertebrate];12
gourd;squares;[agriculturalproductcutintogeometricshape,inverseofagriculturalproductcutintogeometricshape,agriculturalproductcutintogeometricshape];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,inverseofanimalsuchasinsect];12
bark;predators;[inverseofinvertebratefeedonfood,animalpredators,inverseofanimalsuchasinsect];12
bark;animals;[inverseofinvertebratefeedonfood,animalsuchasinsect,animalistypeofanimal];12
bark;pests;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofarthropodcalledarthropod];12
bark;flies;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,animalsuchasinsect];12
bark;beneficial_insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,inverseofanimalsuchasinsect];12
bark;insects;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,arthropodthatfeedoninsect];12
bark;bugs;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,inverseofarthropodcalledarthropod];12
bark;organisms;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofanimalsuchasinvertebrate];12
bark;nectar;[inverseofinvertebratefeedonfood,agentcompeteswithagent,invertebratefeedonfood];12
bark;beetles;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,arthropodandotherarthropod];12
bark;beetles;[inverseofinvertebratefeedonfood,animalpreyson,animalthatfeedoninsect];12
bean;blood_pressure;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,foodcancausedisease];12
bark;leaves;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,inverseofagriculturalproducttoattractinsect];12
bean;salad;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];12
bark;creatures;[inverseofanimaleatfood,animaltypehasanimal,inverseofanimalsuchasinsect];12
bark;predators;[inverseofinvertebratefeedonfood,animalpreyson,inverseofanimalsuchasinsect];12
bean;blood_pressure;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,foodcancausedisease];12
bark;bugs;[inverseofanimaleatfood,inverseofanimalsuchasinvertebrate,animalsuchasinvertebrate];12
bark;animals;[inverseofinvertebratefeedonfood,animaleatfood,inverseofanimaleatfood];12
listing;trout;[inverseoffishservedwithfood,inverseofanimalsuchasfish,animalsuchasfish];12
bark;larvae;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,inverseofanimalfeedoninsect];11
bark;rats;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animalpreyson];11
bark;trees;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,invertebratefeedonfood];11
string_beans;lemon_juice;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];11
bark;insects;[inverseofanimaleatfood,inverseofarthropodfeedoninsect,animaltypehasanimal];11
bark;leaves;[inverseofanimaleatfood,arthropodandotherarthropod,invertebratefeedonfood];11
bark;predators;[inverseofanimaleatfood,inverseofanimalsuchasinsect,inverseofanimalfeedoninsect];11
baked_beans;squares;[inverseofanimaleatfood,animaleatfood,agriculturalproductcutintogeometricshape];11
bark;beneficial_insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,inverseofarthropodandotherarthropod];11
bark;beneficial_insects;[inverseofanimaleatfood,animaltypehasanimal,arthropodandotherarthropod];11
bark;beneficial_insects;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,arthropodandotherarthropod];11
bark;spider_mites;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalthatfeedoninsect];11
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodfeedoninsect,inverseofanimalsuchasinvertebrate];11
bark;pests;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,animalpreyson];11
bark;plants;[inverseofinvertebratefeedonfood,animalpredators,inverseofagriculturalproducttoattractinsect];11
color_television;master_bedroom;[itemfoundinroom,roomcancontainitem,itemfoundinroom];11
pea;onions;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];11
bark;pests;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animalpredators];11
status;pepper;[inverseoffishservedwithfood,fishservedwithfood,inverseofagriculturalproductcookedwithagricultureproduct];11
bark;insects;[inverseofanimaleatfood,animalistypeofanimal,arthropodthatfeedoninsect];11
color_television;en_suite_bathroom;[itemfoundinroom,roomcancontainitem,itemfoundinroom];11
bark;spider_mites;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalsuchasinsect];11
string_beans;vegetables;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];11
bark;butterflies;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalsuchasinsect];11
bark;insects;[inverseofinvertebratefeedonfood,inverseofagriculturalproducttoattractinsect,inverseofinvertebratefeedonfood];11
bark;mosquitoes;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,animalthatfeedoninsect];11
soya_bean;butter;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];11
bark;aphids;[inverseofinvertebratefeedonfood,animaleatfood,inverseofinvertebratefeedonfood];11
bark;insects;[inverseofanimaleatfood,arthropodcalledarthropod,animalthatfeedoninsect];11
bark;predators;[inverseofanimaleatfood,agentcompeteswithagent,inverseofanimalsuchasinsect];11
bark;creatures;[inverseofanimaleatfood,animalthatfeedoninsect,inverseofanimalsuchasinsect];11
bark;moths;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalsuchasinsect];11
listing;pepper;[inverseoffishservedwithfood,fishservedwithfood,inverseofagriculturalproductcookedwithagricultureproduct];11
bark;roots;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,invertebratefeedonfood];11
bark;animals001;[inverseofanimaleatfood,arthropodcalledarthropod,inverseofanimalsuchasinvertebrate];11
bark;creatures;[inverseofanimaleatfood,inverseofanimalsuchasinsect,inverseofanimalsuchasinsect];11
bark;spiders;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animalsuchasinvertebrate];11
bark;predators;[inverseofanimaleatfood,animalpredators,inverseofanimalfeedoninsect];11
bark;earthworms;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalthatfeedoninsect];11
soy_protein;pepper;[fooddecreasestheriskofdisease,inverseoffooddecreasestheriskofdisease,agriculturalproductcookedwithagriculturalproduct];11
bark;crickets;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofarthropodandotherarthropod];11
bark;wood;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,inverseofagriculturalproducttoattractinsect];11
bark;mites;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofanimalsuchasinvertebrate];11
bark;mites;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofanimalfeedoninsect];11
bark;termites;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animalsuchasinsect];11
bark;leaves;[inverseofinvertebratefeedonfood,agentcompeteswithagent,animaleatfood];11
bark;leaves;[inverseofanimaleatfood,animalthatfeedoninsect,invertebratefeedonfood];11
antioxidant;syndrome;[fooddecreasestheriskofdisease,inverseofanimaldevelopdisease,animaldevelopdisease];11
bark;ants;[inverseofinvertebratefeedonfood,animalistypeofanimal,animalsuchasinsect];11
bark;bees;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animalsuchasinsect];11
bark;animals;[inverseofinvertebratefeedonfood,animalpredators,animalistypeofanimal];11
bean;garlic;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];11
bark;ladybugs;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalthatfeedoninsect];11
bark;rats;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalpredators];11
bark;organisms;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,inverseofanimalsuchasinsect];11
bark;organisms;[inverseofinvertebratefeedonfood,arthropodcalledarthropod,inverseofanimalsuchasinvertebrate];11
bark;predators;[inverseofinvertebratefeedonfood,animalistypeofanimal,animalistypeofanimal];11
bark;beneficial_insects;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,inverseofanimalfeedoninsect];11
bark;animals;[inverseofinvertebratefeedonfood,animalistypeofanimal,animalpreyson];11
